Timestamp,Total Size (MB),Used Size (MB),Free Size (MB),Used Percentage (%)
2024-10-05 07:42:52,2867.2,258.36,2608.84,9.01
2024-10-05 07:42:52,2867.2,164.64,2702.56,5.74
2024-10-05 07:42:53,2867.2,175.6,2691.6,6.12
2024-10-05 07:42:53,2867.2,241.15,2626.05,8.41
2024-10-05 07:42:54,2867.2,327.8,2539.4,11.43
2024-10-05 07:42:54,2867.2,287.82,2579.39,10.04
2024-10-05 07:42:55,2867.2,271.38,2595.82,9.46
2024-10-05 07:42:55,2867.2,215.24,2651.96,7.51
2024-10-05 07:42:56,2867.2,292.85,2574.35,10.21
2024-10-05 07:42:56,2867.2,257.38,2609.83,8.98
2024-10-05 07:42:57,2867.2,353.85,2513.36,12.34
2024-10-05 07:42:57,2867.2,141.88,2725.32,4.95
2024-10-05 07:42:58,2867.2,247.54,2619.66,8.63
2024-10-05 07:42:58,2867.2,275.54,2591.66,9.61
2024-10-05 07:42:59,2867.2,356.28,2510.93,12.43
2024-10-05 07:42:59,2867.2,247.31,2619.89,8.63
2024-10-05 07:43:00,2867.2,275.77,2591.44,9.62
2024-10-05 07:43:00,2867.2,393.99,2473.21,13.74
2024-10-05 07:43:01,2867.2,380.04,2487.16,13.25
2024-10-05 07:43:01,2867.2,298.75,2568.45,10.42
2024-10-05 07:43:02,2867.2,318.3,2548.9,11.1
2024-10-05 07:43:02,2867.2,376.68,2490.53,13.14
2024-10-05 07:43:03,2867.2,342.12,2525.08,11.93
2024-10-05 07:43:03,2867.2,233.15,2634.05,8.13
2024-10-05 07:43:04,2867.2,348.42,2518.79,12.15
2024-10-05 07:43:04,2867.2,335.3,2531.9,11.69
2024-10-05 07:43:05,2867.2,115.6,2751.61,4.03
2024-10-05 07:43:05,2867.2,167.19,2700.01,5.83
2024-10-05 07:43:06,2867.2,154.06,2713.14,5.37
2024-10-05 07:43:06,2867.2,159.12,2708.08,5.55
2024-10-05 07:43:07,2867.2,217.92,2649.28,7.6
2024-10-05 07:43:07,2867.2,317.82,2549.38,11.08
2024-10-05 07:43:08,2867.2,250.57,2616.63,8.74
2024-10-05 07:43:08,2867.2,266.06,2601.14,9.28
2024-10-05 07:43:09,2867.2,346.21,2520.99,12.08
2024-10-05 07:43:09,2867.2,346.21,2520.99,12.08
2024-10-05 07:43:10,2867.2,311.31,2555.89,10.86
2024-10-05 07:43:10,2867.2,253.56,2613.64,8.84
2024-10-05 07:43:11,2867.2,138.27,2728.94,4.82
2024-10-05 07:43:11,2867.2,169.5,2697.7,5.91
2024-10-05 07:43:12,2867.2,302.23,2564.97,10.54
2024-10-05 07:43:12,2867.2,383.75,2483.45,13.38
2024-10-05 07:43:13,2867.2,178.49,2688.71,6.23
2024-10-05 07:43:13,2867.2,284.97,2582.23,9.94
2024-10-05 07:43:14,2867.2,158.08,2709.12,5.51
2024-10-05 07:43:14,2867.2,195.67,2671.53,6.82
2024-10-05 07:43:15,2867.2,229.48,2637.73,8.0
2024-10-05 07:43:15,2867.2,100.71,2766.49,3.51
2024-10-05 07:43:16,2867.2,134.01,2733.2,4.67
2024-10-05 07:43:16,2867.2,209.56,2657.64,7.31
2024-10-05 07:43:17,2867.2,224.34,2642.86,7.82
2024-10-05 07:43:17,2867.2,122.13,2745.07,4.26
2024-10-05 07:43:18,2867.2,141.3,2725.9,4.93
2024-10-05 07:43:18,2867.2,145.38,2721.82,5.07
2024-10-05 07:43:19,2867.2,218.29,2648.91,7.61
2024-10-05 07:43:19,2867.2,235.59,2631.61,8.22
2024-10-05 07:43:20,2867.2,246.18,2621.02,8.59
2024-10-05 07:43:20,2867.2,247.25,2619.95,8.62
2024-10-05 07:43:21,2867.2,269.31,2597.89,9.39
2024-10-05 07:43:22,2867.2,352.24,2514.96,12.29
2024-10-05 07:43:22,2867.2,384.18,2483.03,13.4
2024-10-05 07:43:23,2867.2,307.98,2559.23,10.74
2024-10-05 07:43:23,2867.2,299.34,2567.86,10.44
2024-10-05 07:43:24,2867.2,312.87,2554.34,10.91
2024-10-05 07:43:24,2867.2,342.14,2525.06,11.93
2024-10-05 07:43:25,2867.2,245.51,2621.69,8.56
2024-10-05 07:43:25,2867.2,323.19,2544.01,11.27
2024-10-05 07:43:26,2867.2,121.6,2745.6,4.24
2024-10-05 07:43:26,2867.2,143.67,2723.53,5.01
2024-10-05 07:43:27,2867.2,200.27,2666.93,6.98
2024-10-05 07:43:27,2867.2,207.66,2659.54,7.24
2024-10-05 07:43:28,2867.2,358.09,2509.11,12.49
2024-10-05 07:43:28,2867.2,313.89,2553.32,10.95
2024-10-05 07:43:29,2867.2,330.42,2536.79,11.52
2024-10-05 07:43:29,2867.2,181.79,2685.41,6.34
2024-10-05 07:43:30,2867.2,72.6,2794.6,2.53
2024-10-05 07:43:30,2867.2,75.23,2791.97,2.62
2024-10-05 07:43:31,2867.2,120.63,2746.57,4.21
2024-10-05 07:43:31,2867.2,120.63,2746.57,4.21
2024-10-05 07:43:32,2867.2,148.49,2718.71,5.18
2024-10-05 07:43:32,2867.2,156.58,2710.62,5.46
2024-10-05 07:43:33,2867.2,216.7,2650.5,7.56
2024-10-05 07:43:33,2867.2,240.73,2626.48,8.4
2024-10-05 07:43:34,2867.2,246.26,2620.95,8.59
2024-10-05 07:43:34,2867.2,325.93,2541.27,11.37
2024-10-05 07:43:35,2867.2,283.26,2583.95,9.88
2024-10-05 07:43:35,2867.2,269.05,2598.15,9.38
2024-10-05 07:43:36,2867.2,357.8,2509.4,12.48
2024-10-05 07:43:36,2867.2,284.82,2582.38,9.93
2024-10-05 07:43:37,2867.2,228.76,2638.45,7.98
2024-10-05 07:43:37,2867.2,340.0,2527.2,11.86
2024-10-05 07:43:38,2867.2,250.62,2616.58,8.74
2024-10-05 07:43:38,2867.2,238.52,2628.68,8.32
2024-10-05 07:43:39,2867.2,145.54,2721.66,5.08
2024-10-05 07:43:39,2867.2,138.41,2728.79,4.83
2024-10-05 07:43:40,2867.2,184.72,2682.48,6.44
2024-10-05 07:43:40,2867.2,237.26,2629.95,8.27
2024-10-05 07:43:41,2867.2,225.48,2641.72,7.86
