S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
137,https://nutsd.com,19018.373419,15,13,86,1841,55,175,0.052922,0.134533,0.182861,0.608178,5760916,10784768,4509
138,https://travelscotland.com,19019.074145,7,4,4,193,10,6,0.00496,0.007457,0.011553,0.091773,2005964,3809280,10448
139,https://resapin.com.es,19021.27981,7,4,172,3903,26,90,0.094514,0.116616,0.216795,0.670635,7741560,16416768,6316
140,https://www.greyhousemedia.com,19022.207427,10,6,14,343,17,20,0.059609,0.007829,0.172598,0.296783,5722624,10698752,4951
141,https://www.ihp.com.do,19024.156658,4,4,417,1342,19,152,0.054427,0.071894,0.176119,0.857363,8866036,11292672,8480
142,https://www.lenoir-geometre.fr,19025.03993,6,4,48,434,13,45,0.028234,0.02173,0.030009,0.165362,2161824,3809280,3102
143,https://www.fionatwomey.ie,19025.487068,7,4,94,588,21,42,0.041124,0.025334,0.026651,0.185072,2544768,3944448,8774
144,https://juni-art.com,19027.112881,7,4,39,795,13,15,0.095109,0.027533,0.035757,0.287485,2942620,4608000,6948
145,http://www.premiumclasstransport.fr,19027.62438,6,4,45,513,37,38,0.013564,0.005582,0.021029,0.112035,2279072,3809280,3132
146,https://www.reruntruckparts.com,19029.715559,7,5,44,671,26,28,0.013612,0.009215,0.048037,0.134291,2466312,3944448,3771
147,https://www.dancerlove.org,19030.497703,6,8,248,884,32,135,0.034255,0.054182,0.160758,0.723108,12900336,31866880,4235
148,https://www.ws-edelstahltechnik.de,19031.060609,8,4,57,2943,44,130,0.053636,0.05522,0.223972,0.486175,4811180,9973760,3109
149,https://www.dn8.uk,19032.212452,6,4,135,42,8,8,0.00597,0.00625,0.034045,0.081248,2595904,4206592,4656
150,http://www.braitmaier-garten.de,19033.168401,6,4,11,380,12,13,0.020213,0.004294,0.019297,0.081041,1836768,3682304,3158
151,http://databros.it,19034.442534,7,4,32,1171,25,88,0.054191,0.033449,0.23928,0.461569,4139564,5533696,6235
152,https://www.speedratings.com,19035.756996,23,16,74,951,27,58,0.022483,0.024704,0.275224,0.481078,8317532,12333056,4289
153,https://izz2izz.it,19037.235813,207,33,1637,15227,260,288,0.269341,0.31755,0.443185,2.040694,13645948,22462464,5143
154,https://www.baldibalmelli.ch,19037.751777,6,4,8,250,20,19,0.043545,0.005661,0.018721,0.121231,2155300,3682304,2924
155,https://www.robertleitnerfan.com,19040.253151,9,8,56,1055,24,32,0.030626,0.041857,0.135449,0.310575,6207100,10387456,4385
156,https://www.teambau-itzum.de,19042.616509,7,4,270,4255,45,89,0.133075,0.210787,0.127473,0.63734,4860888,8400896,8648
157,https://robertpetrarca.com,19043.233327,59,32,513,1670,97,146,0.203747,0.09899,0.564531,1.40506,13182904,21413888,4669
158,https://www.imdance.com,19044.403449,4,7,298,907,25,26,0.051323,0.031272,0.187476,0.783896,10219964,21508096,3750
159,https://www.bulkatlantic.com,19047.41307,12,5,106,2125,31,34,0.072064,0.034404,0.067385,2.382162,3862508,5357568,5969
160,https://www.ascenter.si,19050.464508,6,7,71,943,24,38,0.030152,0.041571,0.281741,0.543627,6735460,16433152,6777
161,http://www.myfelt.co.uk,19053.85033,25,24,569,4568,128,138,0.092234,0.116785,0.682474,1.53851,16729000,25964544,4699
162,http://www.reedsburgindependent.com,19054.258054,8,6,681,2254,82,115,0.073549,0.038873,0.183303,1.105529,6032636,11272192,6093
163,http://www.ospreyribs.com,19055.550323,6,4,30,706,31,57,0.027058,0.017823,0.663474,0.789047,4389980,8925184,4601
164,http://www.imperialgem.com,19056.286127,6,4,11,421,6,5,0.002471,0.00317,0.000555,0.065429,1121644,2498560,3690
165,http://www.sarahapletts.org,19058.648466,6,9,62,457,14,24,0.021415,0.017734,0.042874,0.170545,2141596,5255168,2003
166,https://www.elevation-cp.com,19059.33281,4,4,137,990,69,137,0.075152,0.063934,0.598641,1.075185,8467420,15740928,3412
167,https://www.werbewelt-lehmann.de,19060.162068,9,4,14,396,55,52,0.037193,0.027246,0.020697,0.173974,2496720,3944448,5956
168,https://www.ngdsonline.org,19062.022454,4,4,269,1170,25,90,0.104062,0.081796,0.178453,0.907672,10312464,20721664,3368
169,http://www.juniorcars.be,19062.817436,7,6,28,767,20,20,0.037693,0.016921,0.051232,0.228586,3388320,6041600,3371
170,https://www.totaltrimsolutions.co.uk,19064.195098,8,6,178,1931,57,103,0.13306,0.066025,0.358787,0.771786,5418632,10235904,6413
171,https://impotenceinfocentre.com,19064.381442,6,4,1,325,8,8,0.004935,0.003842,0.0002,0.062759,1128280,2760704,3418
172,https://www.vgssecurite.fr,19068.228848,7,4,107,1527,91,119,0.075821,0.068008,0.185678,0.456646,6734856,11022336,7480
173,https://www.rubinror.se,19069.288024,7,4,54,821,29,43,0.04773,0.028433,0.15606,0.361254,5633040,9883648,3096
174,https://sabner.com,19070.521621,12,8,94,2290,22,20,0.080888,0.051637,0.145681,0.437042,4034892,9486336,2841
175,https://www.dreitannen-bodenmais.de,19072.081092,14,5,689,8275,32,37,0.038282,0.04857,0.22084,0.440255,6917744,11546624,6903
176,http://www.ricaglass.com.br,19073.489215,6,4,3,204,8,6,0.008305,0.002619,0.009428,0.076099,1909052,3809280,8733
177,https://www.plasticsurgeryinfrance.co.uk,19074.916067,8,6,228,2402,133,180,0.08914,0.083253,0.182723,0.60656,6845652,11198464,5272
178,https://beauty-zone.ch,19077.585556,10,8,78,1210,97,112,0.370538,0.093333,0.266374,1.070563,14685576,21200896,6202
179,https://www.gisonda.com,19078.59591,5,4,246,657,28,40,0.038495,0.039311,0.19062,0.745198,7985596,17838080,3707
180,https://www.countrycornerscotland.co.uk,19080.067282,4,4,416,2179,426,452,0.303857,0.085327,0.219518,1.720751,2844976,6721536,8360
181,https://www.kinemuizen.be,19080.65049,4,6,83,511,261,428,0.084423,0.054412,0.410565,0.840317,7294356,17313792,6162
182,http://www.raon2017.co.kr,19081.393971,13,14,97,2430,91,174,0.193314,0.075103,0.093723,0.845944,3928756,5423104,17832
183,http://www.thomascarpetservice.com,19083.670345,6,4,2,244,7,7,0.016201,0.002218,0.009207,0.062055,1524024,3682304,3285
184,https://www.flaver.co.uk,19083.924644,7,5,4,107,9,10,0.002334,0.001886,0.006321,0.0728,2376320,3944448,2964
185,https://akeboose.com,19087.249433,8,6,330,3290,86,191,0.17487,0.179659,0.15822,0.798166,6355180,11022336,5027
186,https://www.yogabristol.co.uk,19088.081845,6,4,55,2589,118,165,0.067858,0.032895,0.092007,0.315471,3296080,5517312,3346
187,https://besteestores.com,19092.299627,9,6,222,2814,128,189,0.12751,0.123641,0.266384,0.866586,9677372,14954496,19539
188,https://thegioiduocvinhgia.vn,19094.148275,25,25,254,5233,59,79,0.158314,0.138523,0.670234,1.380726,17925748,26583040,5972
189,http://www.ginotubaro.com,19096.273966,4,7,1266,1306,379,399,0.246464,0.186175,1.623603,3.081982,12621356,20197376,9242
190,https://www.smplumbing.co.uk,19096.991028,4,4,233,1024,20,19,0.063181,0.033813,0.127134,0.542791,9276652,19771392,3786
191,https://www.reitbetrieb-maeder.com,19099.766191,5,4,311,978,23,30,0.054937,0.045609,0.197725,0.6673,11396092,19804160,2327
192,https://contemporaryjudaica.co.uk,19100.7685,10,5,1014,17227,102,223,0.141353,0.260673,0.549392,1.498658,16093128,22597632,5594
193,https://www.greensac.com,19102.889228,6,4,26,772,35,14,0.045509,0.01288,0.037434,0.461078,3234820,6303744,7287
194,http://www.tamparadiology.com,19103.061435,7,4,9,363,6,6,0.008882,0.005689,0.011745,0.06007,1844044,3547136,4884
195,https://www.ski-elstra.de,19103.388372,14,8,5,817,23,22,0.009616,0.005702,0.00076,0.23393,2658176,4071424,4682
196,https://www.damp24.de,19106.057063,6,4,26,832,9,11,0.019031,0.005839,0.004885,0.071299,1357176,3284992,2387
197,https://www.vibram.co.uk,19107.214449,9,7,49,1272,19,25,0.048617,0.041592,0.129497,0.387917,7746656,12025856,5138
198,http://www.manchesterdentistry.com,19108.053997,7,4,9,363,6,6,0.005079,0.004957,0.012785,0.058466,1844080,3547136,4419
199,http://www.vanaarsenint.com.br,19109.651049,6,4,0,77,10,6,0.009042,0.002593,0,0.052234,1053504,2236416,8559
200,https://tolfaccountingny.com,19111.182499,11,11,604,8431,74,165,0.139768,0.113287,0.486683,1.234132,27656288,57626624,6902
201,https://www.salemartbank.com,19116.288689,11,9,363,2337,31,36,0.09005,0.133224,0.181902,1.009498,17990320,35741696,4387
202,https://www.raum-und-tuer.de,19117.616771,7,4,50,1881,20,32,0.037035,0.036876,0.055762,0.260751,3397204,6565888,7175
203,http://www.maplehillwellness.ca,19117.819617,6,4,10,296,10,4,0.017789,0.001874,0.000024,0.058985,1083472,2236416,8962
204,http://www.sycamorestudios.co.uk,19118.001922,7,6,6,121,13,18,0.009314,0.004922,0.014759,0.105966,2539068,3944448,4892
205,https://sperrybio.com,19120.808306,6,4,203,527,21,22,0.030584,0.018675,0.064769,0.22007,5998656,10162176,1555
206,https://b3digital.com.br,19122.313371,4,4,179,3670,88,182,0.877141,0.171201,0.360049,1.770767,6208568,12595200,14627
207,https://www.knappfinancialgroup.com,19123.567183,6,6,88,1164,47,87,0.067923,0.089612,0.247148,0.672386,5407468,16527360,5670
208,https://net-toit.be,19124.51453,7,4,63,1621,26,54,0.090032,0.096758,0.20176,0.643453,6188672,10760192,5691
