S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
256,https://itcxp.com,275229.318717,2,5,254,31370,161,1417,0.131531,0.473882,0.639713,2.675579,10119984,15441920,20663
257,https://www.ivaschickendinners.com,275229.941457,6,9,22,5397,9,12,0.017073,0.004215,0.037583,0.151219,2185708,4218880,4773
258,https://ambientchiropracticandwellness.com,275231.068604,3,5,66,4033,20,18,0.047282,0.029944,0.192605,0.40779,6122768,16801792,6074
259,https://cslhire.com,275231.555194,1,1,208,48608,146,350,0.200935,0.176394,0.269199,1.160197,7582200,12861440,5260
260,http://www.theoldpostofficelanchester.com,275232.54807,3,1,97,5974,26,62,0.011347,0.014419,0.109224,0.254815,5731848,9723904,5566
261,https://www.csldaycamps.com,275234.569583,4,6,291,8976,21,21,0.027943,0.012582,0.121803,0.513195,14356804,23867392,2743
262,https://destinhotyoga.com,275235.252962,6,3,266,11637,40,66,0.065392,0.051774,0.168291,0.446156,7126760,9519104,10865
263,https://thecooksedge.com,275236.881852,4,8,2089,83639,253,703,0.189782,0.649418,1.075909,3.86971,19819440,38821888,8597
264,https://dolcespa.ca,275237.296607,8,4,71,7323,27,28,0.072773,0.044768,0.087857,0.357697,4526828,5427200,9039
265,http://tortinorestaurant.com,275237.882365,5,3,67,13383,47,109,0.037693,0.039049,0.08396,0.361686,3187828,5005312,7457
266,https://www.fusiontransport.com,275238.77996,2,3,476,6469,33,94,0.074529,0.062236,0.214472,1.265933,11842684,30695424,4424
267,http://www.cslinks.com,275238.97229,4,1,9,1660,5,4,0.004489,0.004735,0.010876,0.055488,2012180,3821568,3390
268,https://fashionablehats.com,275241.810171,16,19,906,101218,72,171,0.17818,0.49214,1.036775,3.670425,26940308,44253184,8148
269,https://cslinth.ch,275243.145737,4,1,120,12646,115,230,0.107779,0.126866,0.102011,1.141772,4576264,9199616,4789
270,https://www.cslittles.com,275244.202444,8,3,52,5332,55,66,0.036112,0.054754,0.113184,0.392953,5107364,9461760,4250
271,https://www.cslitdist.com,275244.818386,1,1,137,8572,23,49,0.032715,0.061615,0.396532,0.743396,12482936,22618112,5027
272,https://www.csleathergoods.com,275245.807534,5,7,445,21434,174,166,0.311547,0.487471,0.398912,1.967826,9070648,20733952,4465
273,https://www.boivin-et-therrien.com,275247.83513,1,3,393,5489,37,53,0.062336,0.045632,0.400166,1.633891,14036656,33054720,4333
274,https://www.moka-professional.com,275248.939018,4,4,230,39947,83,136,0.197409,0.149424,0.532518,1.61242,13142544,20852736,9136
275,https://www.fischer.it,275250.28661,4,4,584,36070,22,30,0.051975,0.088288,0.376835,1.316693,23390908,35741696,8862
276,https://www.csleisure.com,275251.080306,8,5,65,5992,15,16,0.06336,0.018622,0.067271,0.397091,3665328,6316032,3569
277,https://www.baumwollortho.com,275251.615561,3,10,610,8748,119,418,0.048921,0.122943,0.990714,2.018709,14478436,35803136,18157
278,https://www.bereadrug.com,275252.313725,9,7,68,1320,58,76,0.252681,0.060184,0.35113,1.082273,9044364,18210816,3910
279,https://erswest.com,275253.437504,2,6,92,10036,37,73,0.083024,0.126505,0.327553,1.077519,6101500,11960320,5725
280,https://www.raftingenandalucia.com,275254.666248,4,3,208,9532,77,197,0.144651,0.102907,0.165712,0.98051,5609128,15228928,4331
281,https://www.miele-bkk.de,275255.947029,8,7,150,67222,41,68,0.045329,0.097668,0.128067,0.703023,8941688,13881344,2991
282,https://piensossegre.com,275256.456487,8,7,30,1721,19,70,0.015971,0.021723,0.039619,0.548436,1737108,3956736,4185
283,https://www.reifenservice-ruppel.de,275257.39816,12,5,380,18767,20,23,0.051641,0.046038,0.104482,0.422989,7081464,10948608,5277
284,https://construction-solutionsllc.com,275257.981352,5,2,16,5496,14,9,0.02692,0.025306,0.015474,0.16759,1525392,3821568,4944
285,https://www.newheightsinsurance.com,275259.573792,6,2,50,1463,9,10,0.006105,0.008501,0.104347,0.210815,7419296,11034624,6708
286,http://guniad.com,275260.303221,4,1,41,2359,27,50,0.015694,0.016559,0.033137,0.142705,2732704,3956736,3062
287,https://www.umanarq.com.ar,275261.999729,3,1,153,19815,42,146,0.066814,0.076788,0.123095,0.544029,4023308,5529600,11201
288,https://www.cko-oberhausen.de,275263.233314,6,7,664,29813,43,93,0.066591,0.081651,0.085415,0.668192,5316496,9723904,3784
289,http://www.liberty-nc.com,275263.964163,5,3,254,27874,25,60,0.096313,0.0319,0.114032,0.474123,7108452,11034624,6134
290,https://ksportusa.com,275264.719293,12,14,83,15249,20,22,0.040284,0.048159,0.183028,0.695965,4157176,13393920,3946
291,https://www.maroquineriepirlot.shop,275265.630037,2,5,439,64330,41,536,0.103711,0.155047,0.690308,1.664344,20718376,41582592,5771
292,https://www.phoenix-software.net,275266.134719,1,1,236,29038,23,45,0.024118,0.022558,0.130442,0.65139,10205340,21118976,4324
293,http://www.taymin.com,275267.356701,28,28,267,1159,282,285,0.147911,0.0531,0.165614,0.822111,7008100,13393920,10812
294,https://www.carpetdepotaz.com,275268.402073,6,10,140,26488,130,154,0.231026,0.138171,0.372649,1.158328,10067084,27549696,5982
295,https://penndellock.com,275269.018133,4,1,83,13830,82,119,0.139709,0.078401,0.157369,0.592853,6934016,10952704,4027
