S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
143,https://orion-ats.com,274317.164212,4,4,232,17392,28,141,0.165345,0.115376,0.446646,1.1195,3283244,9199616,6794
144,https://www.cteensouthbay.com,274318.945688,1,1,284,14798,16,14,0.025465,0.013492,0.133282,0.512452,14962684,24698880,2645
145,http://www.nebenan-in-afrika.de,274320.012321,6,2,14,3005,84,86,0.028404,0.020389,0.016754,0.189978,2291340,3956736,4309
146,https://www.seesocalproperties.com,274321.278409,1,1,1300,12925,67,287,0.169134,0.170048,0.233555,1.26238,6542840,14721024,4313
147,https://tomax-fitness.de,274321.984524,7,1,85,12415,79,123,0.086756,0.089667,0.076922,0.45903,4474816,9224192,4177
148,https://hesperum.fr,274322.602817,8,10,82,29607,42,67,0.059493,0.058851,1.262949,1.700355,15031372,28434432,7541
149,https://csklawyers.ca,274323.258736,8,7,105,14076,25,145,0.059097,0.074594,0.236743,0.688818,12773168,21536768,5990
150,https://www.materadministratie.nl,274323.609574,4,1,20,7933,14,15,0.04712,0.018093,0.020244,0.168173,2401072,3956736,3538
151,https://www.cskscerea.com,274323.958243,7,8,107,9528,66,157,0.046412,0.090621,0.506556,0.898749,19192908,26034176,12472
152,https://imobiliariabastosimoveis.com.br,274325.737397,5,5,11,53220,19,21,0.10481,0.10869,0.02282,0.57037,1585420,5058560,1971
153,https://off-basehousing.com,274326.421337,4,3,45,35179,22,22,0.033964,0.02365,0.078304,0.271083,5379804,8937472,5636
154,https://www.hailiapartments.com,274327.729206,9,4,220,11630,50,55,0.0473,0.021805,0.70713,0.966929,10706708,19714048,5723
155,https://www.xn--orthopdieamviktualienmarkt-lhc.de,274329.118093,11,4,74,6378,26,49,0.026698,0.032586,0.090848,0.269256,5290496,7626752,5275
156,https://www.hcjfs.org,274330.033106,2,9,102,9137,27,38,0.067767,0.032469,0.385644,0.819471,11988348,31744000,7044
157,https://www.willmakersofashton.co.uk,274330.160208,3,1,0,21,5,1,0.000248,0.000468,0,0.016509,1172084,2510848,2237
158,https://brainlight-russia.com,274334.331265,2,2,222,15626,73,235,0.10392,0.229508,0.241092,0.954701,5249276,11034624,5737
159,https://www.csksverona.it,274335.216266,4,4,81,5149,39,98,0.095637,0.073068,0.159959,0.562589,3414232,6967296,8497
160,https://www.valyoo.nl,274335.934974,3,16,289,59213,339,357,0.124002,0.099995,0.505494,1.096173,8752676,19247104,6091
161,https://swspitcrew.com,274336.941157,4,1,9,3709,7,6,0.034931,0.014885,0.027775,0.143489,1932584,4870144,1650
162,https://www.newquayaccountants.co.uk,274337.639526,3,1,82,5928,37,141,0.02301,0.031602,0.213734,0.437755,9304488,13565952,6016
163,https://fvrepro.com,274337.909396,17,3,84,5293,16,61,0.029914,0.035871,0.08038,0.304152,6406636,10772480,3955
164,https://www.mastercadena.es,274338.832113,36,39,4128,102578,138,474,0.250521,0.125387,0.570243,1.95496,31538232,49913856,6711
165,https://www.uxlonline.com,274341.197835,4,2,522,28268,455,682,0.148264,0.112177,0.607029,1.383113,17303216,34541568,3956
166,https://www.legagestion.com,274341.561605,3,1,20,5455,18,19,0.010934,0.009268,0.025055,0.103398,2920260,4608000,4187
167,https://www.cieltd.us,274342.257291,4,2,110,7078,27,50,0.023773,0.011726,0.218499,0.367777,11539540,19517440,3237
168,https://www.nadermhs.com,274343.655913,2,3,427,59999,45,111,0.0677,0.114782,0.58722,1.289835,28302576,44564480,5160
169,https://bigisuffolk.org,274344.213352,4,1,30,11432,23,76,0.080122,0.038779,0.977156,1.219251,3004824,8413184,4748
170,https://hrsummercamp.es,274345.850777,2,1,177,13661,157,262,0.136228,0.106988,0.205323,0.702803,4054912,8937472,5655
171,http://dtmchurch.com,274346.475379,6,2,69,3613,39,45,0.019515,0.021177,0.087958,0.213495,4630588,9199616,4738
172,https://www.wasserburg-markvippach.com,274347.237551,9,4,104,5329,40,48,0.05436,0.016622,0.029211,0.207786,3739312,5005312,8115
173,https://www.csl-london.com,274349.029634,5,5,128,1997,15,63,0.011259,0.010022,0.176505,0.346666,9877744,19091456,4127
174,https://www.papazian-law.com,274352.923727,3,1,75,15526,17,13,0.018291,0.013072,0.054351,0.160301,3340492,6053888,2641
175,https://electromech.ms,274353.477948,4,4,139,10615,22,73,0.041203,0.046646,0.194412,0.521684,9409812,19152896,5425
176,https://craignair.com,274354.414214,5,10,302,11469,44,53,0.041983,0.030031,0.477838,0.832928,18733920,25161728,4707
177,https://knockonwoodfurniture.com,274355.245744,3,6,143,22504,54,440,0.066226,0.142662,0.269845,1.006708,9007876,27025408,9201
178,http://www.cslcpreschool.com,274355.568422,3,1,0,1283,5,4,0.003634,0.003066,0,0.084743,1272028,3297280,5295
179,http://soderasenstandklinik.se,274359.596992,2,2,69,13478,59,86,0.046098,0.086521,0.137605,0.590658,5176128,8167424,12089
180,https://www.csl-cremeria.it,274360.665136,2,3,118,26236,395,527,0.21779,0.182266,0.258617,1.182306,8445288,14323712,9604
181,https://www.beauty-4ever.ca,274360.887681,1,1,277,7138,27,44,0.022941,0.016573,0.114358,0.446051,12343344,21864448,2705
182,http://www.cslcpreschool.org,274361.1592,3,1,0,1283,5,4,0.012394,0.003832,0,0.060758,1272028,3297280,5060
183,https://www.centredentairesr.ca,274361.982107,5,6,322,20813,24,52,0.028297,0.034206,0.161899,0.661902,19537704,38875136,3961
