S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
132,https://www.boehm-gerland-hoergeraete.de,277693.539385,3,2,288,37157,57,135,0.092408,0.077588,1.191101,4.942368,10818792,18317312,9649
133,https://rareservice.com,277694.86489,2,2,336,28509,69,113,0.110313,0.079773,0.133099,0.638631,6322428,16736256,5016
134,https://www.brsistemas.com.br,277696.247011,1,1,111,20117,46,115,0.151826,0.076134,0.154841,0.72885,7370816,18149376,8365
135,https://www.ru-consulting.co.uk,277696.767301,2,4,111,11028,66,76,0.06602,0.05317,0.188392,0.617878,9339188,16801792,6633
136,https://upkeepmaintenance.co.uk,277697.864187,12,5,101,14255,34,50,0.068863,0.059478,0.268811,0.876499,5308736,7516160,10560
137,https://www.coachtrainingedu.com,277699.801412,9,9,588,35558,17,16,0.098526,0.115702,0.021237,0.647821,1461724,4481024,4106
138,https://bayareadiscoverymuseum.org,277700.104333,15,17,186,10665,31,33,0.053283,0.042857,0.330806,0.650066,9077144,18567168,4938
139,https://www.cteen.fr,277701.01051,7,3,105,7788,19,17,0.041459,0.008925,0.059879,0.411158,9031140,20193280,3358
140,https://wittzek.de,277701.970048,21,21,66,1546,39,51,0.082419,0.051116,0.189576,0.585279,3935568,9990144,5233
141,https://www.hotelbrunamartinsicuro.it,277702.786861,6,4,202,18232,278,296,0.097169,0.060561,0.165832,0.661185,5353264,10510336,5415
142,https://www.cskratos.com,277703.547678,4,1,72,10495,24,25,0.069326,0.035529,0.068565,0.59992,2931948,4481024,4669
143,https://www.moebelix.cz,277704.792504,49,43,801,15484,26,33,0.091027,0.092319,1.343359,2.212803,34758772,55336960,2989
144,https://avislaw.com,277705.757046,5,7,179,4901,79,396,0.059241,0.10177,0.366029,0.937683,11559492,18898944,8286
145,http://cskplastic.com,277706.086279,4,1,27,12083,26,28,0.046577,0.035924,0.053421,0.254622,3421300,8675328,1895
146,https://www.andronicos.com,277706.7176,28,41,4142,111711,63,130,0.042217,0.159052,1.798696,2.93422,41695344,61358080,10836
